"name","size"
"typeB_shimane_2019_10.zip", 252.7M
"typeB_shizuoka_2019_10.zip", 326.71M
"typeB_tochigi_2019_10.zip", 152.99M
"typeB_tokushima_2019_10.zip", 162.13M
"typeB_tokyo_2019_10.zip", 547.61M
"typeB_tottori_2019_10.zip", 289.27M
"typeB_toyama_2019_10.zip", 382.35M
"typeB_wakayama_2019_10.zip", 343.6M
"typeB_yamagata_2019_10.zip", 359.64M
"typeB_yamaguchi_2019_10.zip", 182.64M
"typeB_yamanashi_2019_10.zip", 108.31M
"typeB_aichi_2019_11.zip", 344.5M
"typeB_akita_2019_11.zip",  99.87M
"typeB_aomori_2019_11.zip", 420.16M
"typeB_asahikawa_2019_11.zip", 264.49M
"typeB_chiba_2019_11.zip", 673.89M
"typeB_ehime_2019_11.zip", 385.99M
"typeB_fukui_2019_11.zip", 229.92M
"typeB_fukuoka_2019_11.zip",   1.2G
"typeB_fukushima_2019_11.zip", 286.14M
"typeB_gifu_2019_11.zip", 153.2M
"typeB_gumma_2019_11.zip", 481.88M
"typeB_hakodate_2019_11.zip", 231.27M
"typeB_hiroshima_2019_11.zip", 179.55M
"typeB_hyogo_2019_11.zip", 479.84M
"typeB_ibaraki_2019_11.zip", 781.5M
"typeB_ishikawa_2019_11.zip", 350.77M
"typeB_iwate_2019_11.zip", 638.81M
"typeB_kagawa_2019_11.zip", 167.5M
"typeB_kagoshima_2019_11.zip", 443.9M
"typeB_kanagawa_2019_11.zip",   1.47G
"typeB_kitami_2019_11.zip", 182.64M
"typeB_kochi_2019_11.zip", 254.88M
"typeB_kumamoto_2019_11.zip", 506.99M
"typeB_kushiro_2019_11.zip", 301.14M
"typeB_kyoto_2019_11.zip", 565.77M
"typeB_mie_2019_11.zip", 224.87M
"typeB_miyagi_2019_11.zip", 545.27M
"typeB_miyazaki_2019_11.zip", 362.27M
"typeB_nagano_2019_11.zip", 690.94M
"typeB_nagasaki_2019_11.zip", 127.69M
"typeB_nara_2019_11.zip", 742.65M
"typeB_niigata_2019_11.zip", 514.42M
"typeB_oita_2019_11.zip", 361.45M
"typeB_okayama_2019_11.zip", 215.27M
"typeB_okinawa_2019_11.zip", 341.18M
"typeB_osaka_2019_11.zip",   1.08G
"typeB_saga_2019_11.zip", 178.92M
"typeB_saitama_2019_11.zip", 699.05M
"typeB_sapporo_2019_11.zip",   1.05G
"typeB_shiga_2019_11.zip", 277.47M
"typeB_shimane_2019_11.zip", 243.48M
"typeB_shizuoka_2019_11.zip", 316.61M
"typeB_tochigi_2019_11.zip", 148.66M
"typeB_tokushima_2019_11.zip", 156.87M
"typeB_tokyo_2019_11.zip",   1.1G
"typeB_tottori_2019_11.zip", 277.97M
"typeB_toyama_2019_11.zip", 368.16M
"typeB_wakayama_2019_11.zip", 329.57M
"typeB_yamagata_2019_11.zip", 347.53M
"typeB_yamaguchi_2019_11.zip", 175.73M
"typeB_yamanashi_2019_11.zip", 104.79M
"typeB_aichi_2019_08.zip", 357.87M
"typeB_akita_2019_08.zip", 104.03M
"typeB_aomori_2019_08.zip", 433.72M
"typeB_asahikawa_2019_08.zip", 275.07M
"typeB_chiba_2019_08.zip", 717.99M
"typeB_ehime_2019_08.zip", 408.5M
"typeB_fukui_2019_08.zip", 239.51M
"typeB_fukuoka_2019_08.zip",   1.25G
"typeB_fukushima_2019_08.zip", 300.76M
"typeB_gifu_2019_08.zip", 164.71M
"typeB_gumma_2019_08.zip", 496.62M
"typeB_hakodate_2019_08.zip", 243.9M
"typeB_hiroshima_2019_08.zip", 188.09M
"typeB_hyogo_2019_08.zip", 508.53M
"typeB_ibaraki_2019_08.zip", 828.84M
"typeB_ishikawa_2019_08.zip", 371.19M
"typeB_iwate_2019_08.zip", 665.43M
"typeB_kagawa_2019_08.zip", 173.59M
"typeB_kagoshima_2019_08.zip", 456.24M
"typeB_kanagawa_2019_08.zip",   1.53G
"typeB_kitami_2019_08.zip", 188M
"typeB_kochi_2019_08.zip", 266.85M
"typeB_kumamoto_2019_08.zip", 527.83M
"typeB_kushiro_2019_08.zip", 315.98M
"typeB_kyoto_2019_08.zip", 592.31M
"typeB_mie_2019_08.zip", 235.01M
"typeB_miyagi_2019_08.zip", 567.72M
"typeB_miyazaki_2019_08.zip", 379.13M
"typeB_nagano_2019_08.zip", 725.77M
"typeB_nagasaki_2019_08.zip", 132.09M
"typeB_nara_2019_08.zip", 770.34M
"typeB_niigata_2019_08.zip", 534.56M
"typeB_oita_2019_08.zip", 376.37M
"typeB_okayama_2019_08.zip", 226.96M
"typeB_okinawa_2019_08.zip", 357.08M
"typeB_osaka_2019_08.zip",   1.14G
"typeB_saga_2019_08.zip", 186.83M
"typeB_saitama_2019_08.zip", 731.26M
"typeB_sapporo_2019_08.zip",   1.11G
"typeB_shiga_2019_08.zip", 290.49M
"typeB_shimane_2019_08.zip", 256.02M
"typeB_shizuoka_2019_08.zip", 329.7M
"typeB_tochigi_2019_08.zip", 184.31M
"typeB_tokushima_2019_08.zip", 162.61M
"typeB_tokyo_2019_08.zip", 531.74M
"typeB_tottori_2019_08.zip", 295.13M
"typeB_toyama_2019_08.zip", 385.55M
"typeB_wakayama_2019_08.zip", 346.24M
"typeB_yamagata_2019_08.zip", 358.16M
"typeB_yamaguchi_2019_08.zip", 182.89M
"typeB_yamanashi_2019_08.zip", 109.85M
"typeB_aichi_2019_07.zip", 357.66M
"typeB_akita_2019_07.zip", 104.43M
"typeB_aomori_2019_07.zip", 436.39M
"typeB_asahikawa_2019_07.zip", 274.78M
"typeB_chiba_2019_07.zip", 715.87M
"typeB_ehime_2019_07.zip", 409.37M
"typeB_fukui_2019_07.zip", 240.95M
"typeB_fukuoka_2019_07.zip",   1.23G
"typeB_fukushima_2019_07.zip", 301.45M
"typeB_gifu_2019_07.zip", 165.09M
"typeB_gumma_2019_07.zip", 500.11M
"typeB_hakodate_2019_07.zip", 244.68M
"typeB_hiroshima_2019_07.zip", 187.79M
"typeB_hyogo_2019_07.zip", 508.94M
"typeB_ibaraki_2019_07.zip", 828.97M
"typeB_ishikawa_2019_07.zip", 373.44M
"typeB_iwate_2019_07.zip", 663.01M
"typeB_kagawa_2019_07.zip", 173.03M
"typeB_kagoshima_2019_07.zip", 454.27M
"typeB_kanagawa_2019_07.zip",   1.51G
"typeB_kitami_2019_07.zip", 188.04M
"typeB_kochi_2019_07.zip", 266.16M
"typeB_kumamoto_2019_07.zip", 533.1M
"typeB_kushiro_2019_07.zip", 315.79M
"typeB_kyoto_2019_07.zip", 594.51M
"typeB_mie_2019_07.zip", 235.58M
"typeB_miyagi_2019_07.zip", 568.9M
"typeB_miyazaki_2019_07.zip", 381.75M
"typeB_nagano_2019_07.zip", 730.89M
"typeB_nagasaki_2019_07.zip", 132.01M
"typeB_nara_2019_07.zip", 778.76M
"typeB_niigata_2019_07.zip", 533.12M
"typeB_oita_2019_07.zip", 376.88M
"typeB_okayama_2019_07.zip", 227.59M
"typeB_okinawa_2019_07.zip", 356.42M
"typeB_osaka_2019_07.zip",   1.41G
"typeB_saga_2019_07.zip", 186.5M
"typeB_saitama_2019_07.zip", 729.07M
"typeB_sapporo_2019_07.zip",   1.11G
"typeB_shiga_2019_07.zip", 291.31M
"typeB_shimane_2019_07.zip", 256.4M
"typeB_shizuoka_2019_07.zip", 330.6M
"typeB_tochigi_2019_07.zip", 188.94M
"typeB_tokushima_2019_07.zip", 162.8M
"typeB_tokyo_2019_07.zip", 528.15M
"typeB_tottori_2019_07.zip", 293.88M
"typeB_toyama_2019_07.zip", 383.44M
"typeB_wakayama_2019_07.zip", 347.59M
"typeB_yamagata_2019_07.zip", 360.81M
"typeB_yamaguchi_2019_07.zip", 182.32M
"typeB_yamanashi_2019_07.zip", 109.59M
"typeB_aichi_2019_06.zip", 346.9M
"typeB_akita_2019_06.zip", 101.21M
"typeB_aomori_2019_06.zip", 421.38M
"typeB_asahikawa_2019_06.zip", 265.56M
"typeB_chiba_2019_06.zip", 692.17M
"typeB_ehime_2019_06.zip", 396.77M
"typeB_fukui_2019_06.zip", 233.35M
"typeB_fukuoka_2019_06.zip",   1.05G
"typeB_fukushima_2019_06.zip", 291.71M
"typeB_gifu_2019_06.zip", 159.95M
"typeB_gumma_2019_06.zip", 487.31M
"typeB_hakodate_2019_06.zip", 236.03M
"typeB_hiroshima_2019_06.zip", 181.47M
"typeB_hyogo_2019_06.zip", 104.55M
"typeB_ibaraki_2019_06.zip", 802.04M
"typeB_ishikawa_2019_06.zip", 364.67M
"typeB_iwate_2019_06.zip", 640.24M
"typeB_kagawa_2019_06.zip", 167.46M
"typeB_kagoshima_2019_06.zip", 440.89M
"typeB_kanagawa_2019_06.zip",   1.49G
"typeB_kitami_2019_06.zip", 181.98M
"typeB_kochi_2019_06.zip", 258.66M
"typeB_kumamoto_2019_06.zip", 513.82M
"typeB_kushiro_2019_06.zip", 305.11M
"typeB_kyoto_2019_06.zip", 572.59M
"typeB_mie_2019_06.zip", 227.67M
"typeB_miyagi_2019_06.zip", 548.17M
"typeB_miyazaki_2019_06.zip", 370.03M
"typeB_nagano_2019_06.zip", 707.24M
"typeB_nagasaki_2019_06.zip", 127.79M
"typeB_nara_2019_06.zip", 754.91M
"typeB_niigata_2019_06.zip", 516.13M
"typeB_oita_2019_06.zip", 364.25M
"typeB_okayama_2019_06.zip", 219.84M
"typeB_okinawa_2019_06.zip", 346.04M
"typeB_osaka_2019_06.zip",   1.38G
"typeB_saga_2019_06.zip", 179.72M
"typeB_saitama_2019_06.zip", 703.63M
"typeB_sapporo_2019_06.zip",   1.08G
"typeB_shiga_2019_06.zip", 280.67M
"typeB_shimane_2019_06.zip", 249.84M
"typeB_shizuoka_2019_06.zip", 319.62M
"typeB_tochigi_2019_06.zip", 182.98M
"typeB_tokushima_2019_06.zip", 157.63M
"typeB_tokyo_2019_06.zip", 512.91M
"typeB_tottori_2019_06.zip", 284.49M
"typeB_toyama_2019_06.zip", 373.9M
"typeB_wakayama_2019_06.zip", 335.58M
"typeB_yamagata_2019_06.zip", 349.24M
"typeB_yamaguchi_2019_06.zip", 177.19M
"typeB_yamanashi_2019_06.zip", 105.97M
"typeB_aichi_2019_05.zip", 358.19M
"typeB_akita_2019_05.zip", 104.27M
"typeB_aomori_2019_05.zip", 431.7M
"typeB_asahikawa_2019_05.zip", 276.01M
"typeB_chiba_2019_05.zip", 714.45M
"typeB_ehime_2019_05.zip", 412.72M
"typeB_fukui_2019_05.zip", 241.5M
"typeB_fukuoka_2019_05.zip", 111.75M
"typeB_fukushima_2019_05.zip", 301.41M
"typeB_gifu_2019_05.zip", 165.1M
"typeB_gumma_2019_05.zip", 502.67M
"typeB_hakodate_2019_05.zip", 244.3M
"typeB_hiroshima_2019_05.zip", 187.05M
"typeB_hyogo_2019_05.zip", 504.95M
"typeB_ibaraki_2019_05.zip", 829.9M
"typeB_ishikawa_2019_05.zip", 374.3M
"typeB_iwate_2019_05.zip", 667.24M
"typeB_kagawa_2019_05.zip", 173.93M
"typeB_kagoshima_2019_05.zip", 455.74M
"typeB_kanagawa_2019_05.zip",   1.53G
"typeB_kitami_2019_05.zip", 187.94M
"typeB_kochi_2019_05.zip", 266.39M
"typeB_kumamoto_2019_05.zip", 529.69M
"typeB_kushiro_2019_05.zip", 312.98M
"typeB_kyoto_2019_05.zip", 576.94M
"typeB_mie_2019_05.zip", 234.61M
"typeB_miyagi_2019_05.zip", 551.9M
"typeB_miyazaki_2019_05.zip", 383.07M
"typeB_nagano_2019_05.zip", 725.76M
"typeB_nagasaki_2019_05.zip", 132.43M
"typeB_nara_2019_05.zip", 781.59M
"typeB_niigata_2019_05.zip", 526.52M
"typeB_oita_2019_05.zip", 377.7M
"typeB_okayama_2019_05.zip", 226.82M
"typeB_okinawa_2019_05.zip", 360.39M
"typeB_osaka_2019_05.zip",   1.42G
"typeB_saga_2019_05.zip", 187.45M
"typeB_saitama_2019_05.zip", 719.23M
"typeB_sapporo_2019_05.zip",   1.11G
"typeB_shiga_2019_05.zip", 287.09M
"typeB_shimane_2019_05.zip", 257.96M
"typeB_shizuoka_2019_05.zip", 329.68M
"typeB_tochigi_2019_05.zip", 188.21M
"typeB_tokushima_2019_05.zip", 162.43M
"typeB_tokyo_2019_05.zip", 555.84M
"typeB_tottori_2019_05.zip", 290.92M
"typeB_toyama_2019_05.zip", 383.31M
"typeB_wakayama_2019_05.zip", 347.52M
"typeB_yamagata_2019_05.zip", 359.66M
"typeB_yamaguchi_2019_05.zip", 183.48M
"typeB_yamanashi_2019_05.zip", 109.28M
"typeB_aichi_2019_04.zip", 347.1M
"typeB_akita_2019_04.zip", 100.97M
"typeB_aomori_2019_04.zip", 419.22M
"typeB_asahikawa_2019_04.zip", 267.1M
"typeB_chiba_2019_04.zip", 690.97M
"typeB_ehime_2019_04.zip", 399.16M
"typeB_fukui_2019_04.zip", 235.18M
"typeB_fukuoka_2019_04.zip",   1.21G
"typeB_fukushima_2019_04.zip", 292.02M
"typeB_gifu_2019_04.zip", 159.1M
"typeB_gumma_2019_04.zip", 486.97M
"typeB_hakodate_2019_04.zip", 238.46M
"typeB_hiroshima_2019_04.zip", 180.37M
"typeB_hyogo_2019_04.zip", 489.38M
"typeB_ibaraki_2019_04.zip", 803.11M
"typeB_ishikawa_2019_04.zip", 364.35M
"typeB_iwate_2019_04.zip", 645.36M
"typeB_kagawa_2019_04.zip", 167.63M
"typeB_kagoshima_2019_04.zip", 441.63M
"typeB_kanagawa_2019_04.zip",   1.49G
"typeB_kitami_2019_04.zip", 182.24M
"typeB_kochi_2019_04.zip", 257.5M
"typeB_kumamoto_2019_04.zip", 509.18M
"typeB_kushiro_2019_04.zip", 301.13M
"typeB_kyoto_2019_04.zip", 554.95M
"typeB_mie_2019_04.zip", 227.21M
"typeB_miyagi_2019_04.zip", 536.37M
"typeB_miyazaki_2019_04.zip", 371.57M
"typeB_nagano_2019_04.zip", 700.37M
"typeB_nagasaki_2019_04.zip", 128.08M
"typeB_nara_2019_04.zip", 757.38M
"typeB_niigata_2019_04.zip", 518.5M
"typeB_oita_2019_04.zip", 365.84M
"typeB_okayama_2019_04.zip", 220.44M
"typeB_okinawa_2019_04.zip", 349.89M
"typeB_osaka_2019_04.zip",   1.37G
"typeB_saga_2019_04.zip", 181.38M
"typeB_saitama_2019_04.zip", 703.28M
"typeB_sapporo_2019_04.zip",   1.07G
"typeB_shiga_2019_04.zip", 278.57M
"typeB_shimane_2019_04.zip", 250.72M
"typeB_shizuoka_2019_04.zip", 319.6M
"typeB_tochigi_2019_04.zip", 183.49M
"typeB_tokushima_2019_04.zip", 157.21M
"typeB_tokyo_2019_04.zip", 547.21M
"typeB_tottori_2019_04.zip", 282.43M
"typeB_toyama_2019_04.zip", 369.74M
"typeB_wakayama_2019_04.zip", 337.36M
"typeB_yamagata_2019_04.zip", 348.55M
"typeB_yamaguchi_2019_04.zip", 177.7M
"typeB_yamanashi_2019_04.zip", 105.16M
"typeB_aichi_2019_03.zip", 358.76M
"typeB_akita_2019_03.zip", 102.7M
"typeB_aomori_2019_03.zip", 436.93M
"typeB_asahikawa_2019_03.zip", 272.2M
"typeB_chiba_2019_03.zip", 711.71M
"typeB_ehime_2019_03.zip", 412M
"typeB_fukui_2019_03.zip", 240.24M
"typeB_fukuoka_2019_03.zip",   1.23G
"typeB_fukushima_2019_03.zip", 301.86M
"typeB_gifu_2019_03.zip", 164.72M
"typeB_gumma_2019_03.zip", 503.6M
"typeB_hakodate_2019_03.zip", 245.01M
"typeB_hiroshima_2019_03.zip", 187.09M
"typeB_hyogo_2019_03.zip", 505.92M
"typeB_ibaraki_2019_03.zip", 826.33M
"typeB_ishikawa_2019_03.zip", 375.43M
"typeB_iwate_2019_03.zip", 663.24M
"typeB_kagawa_2019_03.zip", 173.99M
"typeB_kagoshima_2019_03.zip", 456.85M
"typeB_kanagawa_2019_03.zip",   1.54G
"typeB_kitami_2019_03.zip", 188.34M
"typeB_kochi_2019_03.zip", 266.59M
"typeB_kumamoto_2019_03.zip", 516.19M
"typeB_kushiro_2019_03.zip", 308.89M
"typeB_kyoto_2019_03.zip", 568.01M
"typeB_mie_2019_03.zip", 232.41M
"typeB_miyagi_2019_03.zip", 553.23M
"typeB_miyazaki_2019_03.zip", 349.73M
"typeB_nagano_2019_03.zip", 726.1M
"typeB_nagasaki_2019_03.zip", 131.9M
"typeB_nara_2019_03.zip", 781.75M
"typeB_niigata_2019_03.zip", 544.87M
"typeB_oita_2019_03.zip", 379.14M
"typeB_okayama_2019_03.zip", 227.23M
"typeB_okinawa_2019_03.zip", 361.11M
"typeB_osaka_2019_03.zip",   1.41G
"typeB_saga_2019_03.zip", 187.02M
"typeB_saitama_2019_03.zip", 605.8M
"typeB_sapporo_2019_03.zip",   1.1G
"typeB_shiga_2019_03.zip", 287.74M
"typeB_shimane_2019_03.zip", 259.61M
"typeB_shizuoka_2019_03.zip", 329.82M
"typeB_tochigi_2019_03.zip", 188.34M
"typeB_tokushima_2019_03.zip", 162.43M
"typeB_tokyo_2019_03.zip", 551.52M
"typeB_tottori_2019_03.zip", 291.31M
"typeB_toyama_2019_03.zip", 376.95M
"typeB_wakayama_2019_03.zip", 349.63M
"typeB_yamagata_2019_03.zip", 360.09M
"typeB_yamaguchi_2019_03.zip", 183.61M
"typeB_yamanashi_2019_03.zip", 108.78M
"typeB_aichi_2019_02.zip", 321.23M
"typeB_akita_2019_02.zip",  95.62M
"typeB_aomori_2019_02.zip", 391.77M
"typeB_asahikawa_2019_02.zip", 244.68M
"typeB_chiba_2019_02.zip", 631.4M
"typeB_ehime_2019_02.zip", 369.88M
"typeB_fukui_2019_02.zip", 215.05M
"typeB_fukuoka_2019_02.zip",   1.1G
"typeB_fukushima_2019_02.zip", 273M
"typeB_gifu_2019_02.zip", 148.92M
"typeB_gumma_2019_02.zip", 453.32M
"typeB_hakodate_2019_02.zip", 220.34M
"typeB_hiroshima_2019_02.zip", 168.91M
"typeB_hyogo_2019_02.zip", 541.53M
"typeB_ibaraki_2019_02.zip", 738.44M
"typeB_ishikawa_2019_02.zip", 338.52M
"typeB_iwate_2019_02.zip", 595.58M
"typeB_kagawa_2019_02.zip", 156.73M
"typeB_kagoshima_2019_02.zip", 415.43M
"typeB_kanagawa_2019_02.zip",   1.38G
"typeB_kitami_2019_02.zip", 169.19M
"typeB_kochi_2019_02.zip", 234.79M
"typeB_kumamoto_2019_02.zip", 462.16M
"typeB_kushiro_2019_02.zip", 279.31M
"typeB_kyoto_2019_02.zip", 521.83M
"typeB_mie_2019_02.zip", 211.09M
"typeB_miyagi_2019_02.zip", 497.75M
"typeB_miyazaki_2019_02.zip", 340.15M
"typeB_nagano_2019_02.zip", 662.87M
"typeB_nagasaki_2019_02.zip", 119.63M
"typeB_nara_2019_02.zip", 705.13M
"typeB_niigata_2019_02.zip", 481.63M
"typeB_oita_2019_02.zip", 339.04M
"typeB_okayama_2019_02.zip", 203.07M
"typeB_okinawa_2019_02.zip", 327.1M
"typeB_osaka_2019_02.zip",   1.25G
"typeB_saga_2019_02.zip", 168.03M
"typeB_saitama_2019_02.zip", 494.72M
"typeB_sapporo_2019_02.zip",1006.23M
"typeB_shiga_2019_02.zip", 258.88M
"typeB_shimane_2019_02.zip", 233M
"typeB_shizuoka_2019_02.zip", 293.81M
"typeB_tochigi_2019_02.zip", 166.92M
"typeB_tokushima_2019_02.zip", 146.4M
"typeB_tokyo_2019_02.zip", 497.64M
"typeB_tottori_2019_02.zip", 262.18M
"typeB_toyama_2019_02.zip", 332.44M
"typeB_wakayama_2019_02.zip", 315.67M
"typeB_yamagata_2019_02.zip", 324.98M
"typeB_yamaguchi_2019_02.zip", 165.98M
"typeB_yamanashi_2019_02.zip",  95.65M
"typeB_aichi_2019_01.zip", 355.17M
"typeB_akita_2019_01.zip", 105.77M
"typeB_aomori_2019_01.zip", 437.02M
"typeB_asahikawa_2019_01.zip", 273.18M
"typeB_chiba_2019_01.zip", 711.05M
"typeB_ehime_2019_01.zip", 405.97M
"typeB_fukui_2019_01.zip", 236.71M
"typeB_fukuoka_2019_01.zip",   1.26G
"typeB_fukushima_2019_01.zip", 298.32M
"typeB_gifu_2019_01.zip", 164.03M
"typeB_gumma_2019_01.zip", 500.03M
"typeB_hakodate_2019_01.zip", 243.78M
"typeB_hiroshima_2019_01.zip", 186.62M
"typeB_hyogo_2019_01.zip", 604.94M
"typeB_ibaraki_2019_01.zip", 820.28M
"typeB_ishikawa_2019_01.zip", 379.81M
"typeB_iwate_2019_01.zip", 663.59M
"typeB_kagawa_2019_01.zip", 173.27M
"typeB_kagoshima_2019_01.zip", 460.58M
"typeB_kanagawa_2019_01.zip",   1.53G
"typeB_kitami_2019_01.zip", 185.84M
"typeB_kochi_2019_01.zip", 264.41M
"typeB_kumamoto_2019_01.zip", 509.6M
"typeB_kushiro_2019_01.zip", 311.92M
"typeB_kyoto_2019_01.zip", 577.51M
"typeB_mie_2019_01.zip", 233.15M
"typeB_miyagi_2019_01.zip", 552.43M
"typeB_miyazaki_2019_01.zip", 379.21M
"typeB_nagano_2019_01.zip", 734.62M
"typeB_nagasaki_2019_01.zip", 132.3M
"typeB_nara_2019_01.zip", 782.01M
"typeB_niigata_2019_01.zip", 545.94M
"typeB_oita_2019_01.zip", 375.46M
"typeB_okayama_2019_01.zip", 224.38M
"typeB_okinawa_2019_01.zip", 360.74M
"typeB_osaka_2019_01.zip",   1.37G
"typeB_saga_2019_01.zip", 186.83M
"typeB_saitama_2019_01.zip", 542.75M
"typeB_sapporo_2019_01.zip",   1.07G
"typeB_shiga_2019_01.zip", 285.5M
"typeB_shimane_2019_01.zip", 256.73M
"typeB_shizuoka_2019_01.zip", 328.51M
"typeB_tochigi_2019_01.zip", 186.35M
"typeB_tokushima_2019_01.zip", 161.84M
"typeB_tokyo_2019_01.zip", 549.18M
"typeB_tottori_2019_01.zip", 287.64M
"typeB_toyama_2019_01.zip", 378.4M
"typeB_wakayama_2019_01.zip", 348.92M
"typeB_yamagata_2019_01.zip", 360.55M
"typeB_yamaguchi_2019_01.zip", 184.22M
"typeB_yamanashi_2019_01.zip", 106.95M
